,ID,N_VICTIMAS,FECHA,HORA,AAAA,MM,DD,HH,DIA_SEMANA,DIA_NOCHE,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,LONGITUD,LATITUD,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO
524,2019-0090,1,2019-10-24,18:26:00,2019,10,24,18,JUEVES,NOCHE,"ALBERDI, JUAN BAUTISTA AV. 5455",AVENIDA,9,PEATON-MOTO,PEATON,MOTO,-58.49962423,-34.64868027,PEATON,MASCULINO,67,2019-10-26
525,2019-0091,1,2019-11-01,20:50:00,2019,11,1,20,VIERNES,NOCHE,"JUSTO, JUAN B. AV. Y CAMARGO",AVENIDA,15,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.44551437,-34.59559816,PEATON,MASCULINO,35,2019-11-01
526,2019-0092,1,2019-11-03,10:30:00,2019,11,3,10,DOMINGO,DIA,"BRIN, MINISTRO Y SUAREZ",CALLE,4,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.35608181,-34.63420319,PEATON,MASCULINO,37,2019-11-03
527,2019-0093,1,2019-11-13,11:50:00,2019,11,13,11,MIERCOLES,DIA,"NIZA Y JUSTO, JUAN B. AV.",AVENIDA,11,BICICLETA-OTRO,BICICLETA,OTRO,-58.46483679,-34.60907662,CICLISTA,MASCULINO,16,2019-11-13
528,2019-0094,1,2019-11-18,14:00:00,2019,11,18,14,LUNES,DIA,CAMARGO Y SERRANO,CALLE,15,MOTO-OTRO,MOTO,OTRO,-58.44368628,-34.59724326,PASAJERO_ACOMPAÑANTE,FEMENINO,,2019-11-18
529,2019-0095,1,2019-11-20,15:30:00,2019,11,20,15,MIERCOLES,DIA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.,AUTOPISTA,1,MOTO-CARGAS,MOTO,CARGAS,-58.37864583,-34.62907067,CONDUCTOR,MASCULINO,,2019-11-20
530,2019-0096,1,2019-11-22,19:33:00,2019,11,22,19,VIERNES,NOCHE,CASEROS AV. Y PIEDRAS,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.37560352,-34.62726382,PEATON,MASCULINO,73,2019-11-22
531,2019-0097,1,2019-11-25,08:50:00,2019,11,25,8,LUNES,DIA,"AUTOPISTA PERITO MORENO KM 5,6",AUTOPISTA,9,MULTIPLE,MOTO,MULTIPLE,-58.47721439,-34.64815069,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-11-25
532,2019-0098,1,2019-11-25,14:00:00,2019,11,25,14,LUNES,DIA,GUZMAN 365,AVENIDA,15,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,-58.45134029,-34.58984288,PASAJERO_ACOMPAÑANTE,FEMENINO,61,2019-11-29
533,2019-0100,1,2019-12-05,17:30:00,2019,12,5,17,JUEVES,DIA,de los constituyentes av. 4300,AVENIDA,12,MOTO-AUTO,MOTO,AUTO,-58.49040794,-34.58368803,CONDUCTOR,MASCULINO,38,2019-12-18
534,2019-0101,1,2019-12-17,04:20:00,2019,12,17,4,MARTES,NOCHE,"MORENO, PERITO AV. Y TILCARA AV.",AVENIDA,4,MOTO-MOTO,MOTO,MOTO,-58.42102679,-34.64991178,CONDUCTOR,MASCULINO,25,2019-12-17
535,2019-0102,1,2019-12-17,14:30:00,2019,12,17,14,MARTES,DIA,"IBARROLA Y GORDILLO, TIMOTEO",CALLE,9,MOTO-AUTO,MOTO,AUTO,-58.52219407,-34.64143926,CONDUCTOR,MASCULINO,18,2019-12-18
536,2019-0103,1,2019-12-18,12:01:22,2019,12,18,12,MIERCOLES,DIA,"PAZ, GRAL. AV. Y GRIVEO",AUTOPISTA,11,MOTO-MOTO,MOTO,MOTO,-58.52169422,-34.5947164,CONDUCTOR,MASCULINO,24,2019-12-18
537,2019-0104,1,2019-12-21,04:25:00,2019,12,21,4,SABADO,NOCHE,RIVADAVIA AV. Y PERGAMINO,AVENIDA,10,MOTO-AUTO,MOTO,AUTO,-58.47460416,-34.63206174,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2019-12-22
538,2019-0105,1,2019-05-05,11:00:00,2019,5,5,11,DOMINGO,DIA,SANTO TOME Y SEGUROLA AV.,AVENIDA,10,PEATON-AUTO,PEATON,AUTO,-58.50512382,-34.61520391,PEATON,FEMENINO,82,2019-05-08
539,2020-0001,1,2020-01-04,10:40:00,2020,1,4,10,SABADO,DIA,URIARTE Y LOYOLA,CALLE,15,PEATON-AUTO,PEATON,AUTO,-58.43910409,-34.59213355,PEATON,FEMENINO,87,2020-01-04
540,2020-0002,1,2020-01-05,20:00:00,2020,1,5,20,DOMINGO,NOCHE,SARAZA Y VARELA AV.,AVENIDA,7,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.45019436,-34.64646409,CONDUCTOR,MASCULINO,36,2020-01-07
541,2020-0003,1,2020-01-11,06:00:00,2020,1,11,6,SABADO,DIA,RIVADAVIA AV. Y COMBATE DE LOS POZOS,AVENIDA,3,PEATON-AUTO,PEATON,AUTO,-58.39337644,-34.60927582,PEATON,MASCULINO,44,2020-01-11
542,2020-0004,1,2020-01-14,21:40:00,2020,1,14,21,MARTES,NOCHE,RODRIGUEZ PEÑA Y RIVADAVIA AV.,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.39055614,-34.60919284,PEATON,MASCULINO,82,2020-01-15
543,2020-0005,1,2020-01-14,06:00:00,2020,1,14,6,MARTES,DIA,24 DE NOVIEMBRE Y SAN JUAN AV.,AVENIDA,3,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.41036975,-34.62477021,CONDUCTOR,MASCULINO,25,2020-02-10
544,2020-0006,1,2020-01-20,12:55:00,2020,1,20,12,LUNES,DIA,LAFUENTE AV. 2250,AVENIDA,8,MOTO-CARGAS,MOTO,CARGAS,-58.44925765,-34.65412546,CONDUCTOR,MASCULINO,23,2020-01-20
545,2020-0007,1,2020-01-27,00:37:00,2020,1,27,0,LUNES,NOCHE,CHILE Y LIMA,CALLE,1,PEATON-MOTO,PEATON,MOTO,-58.3815685,-34.61648696,PEATON,MASCULINO,52,2020-01-27
546,2020-0008,1,2020-01-30,07:10:00,2020,1,30,7,JUEVES,DIA,CORDOBA AV. Y JEAN JAURES,AVENIDA,2,MOTO-CARGAS,MOTO,CARGAS,-58.40662899,-34.59804521,CONDUCTOR,MASCULINO,49,2020-01-30
547,2020-0009,1,2020-02-04,14:50:00,2020,2,4,14,MARTES,DIA,"PERON, JUAN DOMINGO, TTE. GENERAL Y SALGUERO, JERONIMO",CALLE,5,PEATON-AUTO,PEATON,AUTO,-58.41985649,-34.6060085,PEATON,MASCULINO,48,2020-02-05
548,2020-0010,1,2020-02-08,05:45:00,2020,2,8,5,SABADO,NOCHE,9 DE JULIO AV. Y SAN JUAN AV.,AVENIDA,1,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.38099833,-34.62214953,CONDUCTOR,MASCULINO,,2020-02-08
549,2020-0011,1,2020-02-12,11:29:00,2020,2,12,11,MIERCOLES,DIA,COLOMBRES 466,CALLE,5,MOTO-CARGAS,MOTO,CARGAS,-58.41803309,-34.61823178,CONDUCTOR,MASCULINO,31,2020-02-12
550,2020-0012,1,2020-02-18,21:00:00,2020,2,18,21,MARTES,NOCHE,MEXICO 2860,CALLE,3,PEATON-MOTO,PEATON,MOTO,-58.40604003,-34.61783553,PEATON,FEMENINO,66,2020-02-18
551,2020-0013,1,2020-02-20,12:00:00,2020,2,20,12,JUEVES,DIA,COMBATIENTES DE MALVINAS AV. Y TRIUNVITARO AV.,AVENIDA,15,PEATON-MOTO,PEATON,MOTO,-58.47549929,-34.57994061,PEATON,FEMENINO,58,2020-03-03
552,2020-0014,1,2020-02-27,02:14:00,2020,2,27,2,JUEVES,NOCHE,BERMUDEZ Y NOGOYA,CALLE,11,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.51398484,-34.61600366,CONDUCTOR,MASCULINO,,2020-02-27
553,2020-0015,1,2020-02-28,14:30:00,2020,2,28,14,VIERNES,DIA,BRASIL AV. Y PASEO COLON AV.,AVENIDA,1,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.36797542,-34.62519403,CONDUCTOR,MASCULINO,29,2020-02-28
554,2020-0016,1,2020-02-29,13:00:00,2020,2,29,13,SABADO,DIA,"ALEM,LEANDRO N. AV. 770",AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.37133616,-34.59879316,PEATON,MASCULINO,68,2020-03-09
555,2020-0017,1,2020-03-05,23:00:00,2020,3,5,23,JUEVES,NOCHE,BELGRANO AV. Y RINCON,AVENIDA,3,PEATON-AUTO,PEATON,AUTO,-58.39613805,-34.61413568,PEATON,MASCULINO,,2020-03-05
556,2020-0018,1,2020-03-09,14:00:00,2020,3,9,14,LUNES,DIA,"UDAONDO, GUILLERMO AV. 901",AVENIDA,13,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.44903073,-34.54200276,CONDUCTOR,MASCULINO,31,2020-03-09
557,2020-0019,1,2020-03-10,21:00:00,2020,3,10,21,MARTES,NOCHE,CONSTITUCION Y CASTRO,CALLE,5,PEATON-AUTO,PEATON,AUTO,-58.41972364,-34.6284667,PEATON,FEMENINO,80,2020-03-10
558,2020-0020,1,2020-03-13,17:30:00,2020,3,13,17,VIERNES,DIA,"PUEYRREDON AV. Y GOMEZ, VALENTIN",AVENIDA,3,PEATON-MOTO,PEATON,MOTO,-58.40571596,-34.60557123,PEATON,FEMENINO,74,2020-03-17
559,2020-0021,1,2020-03-14,16:50:00,2020,3,14,16,SABADO,DIA,"BRAVO, MARIO 1279",CALLE,2,PEATON-AUTO,PEATON,AUTO,-58.4145159,-34.59488319,PEATON,FEMENINO,87,2020-03-14
560,2020-0022,1,2020-04-07,06:15:00,2020,4,7,6,MARTES,DIA,"DELLEPIANE, LUIS, TTE. GRAL. Y ESCALADA AV.",AUTOPISTA,9,AUTO-CARGAS,AUTO,CARGAS,-58.47297505,-34.66245085,PASAJERO_ACOMPAÑANTE,MASCULINO,44,2020-04-07
561,2020-0023,1,2020-04-09,18:42:00,2020,4,9,18,JUEVES,NOCHE,"ARAOZ DE LAMADRID, GREGORIO, GRAL. Y BROWN, ALTE. AV.",AVENIDA,4,AUTO-CARGAS,AUTO,CARGAS,-58.35791192,-34.63695178,CONDUCTOR,MASCULINO,44,2020-05-03
562,2020-0024,1,2020-04-24,07:58:00,2020,4,24,7,VIERNES,DIA,MURGUIONDO 1339,CALLE,9,AUTO-AUTO,AUTO,AUTO,-58.50801713,-34.65177305,CONDUCTOR,MASCULINO,53,2020-04-24
563,2020-0025,1,2020-05-12,05:35:00,2020,5,12,5,MARTES,NOCHE,RIVADAVIA AV. 2551,AVENIDA,3,PEATON-AUTO,PEATON,AUTO,-58.40258477,-34.60975108,PEATON,MASCULINO,,2020-05-12
564,2020-0026,1,2020-05-17,06:40:00,2020,5,17,6,DOMINGO,DIA,"LUGONES, LEOPOLDO AV. KM 6,1",AUTOPISTA,14,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.413054677248745,-34.56452538148257,CONDUCTOR,MASCULINO,28,2020-05-17
565,2020-0027,1,2020-05-18,08:00:00,2020,5,18,8,LUNES,DIA,"DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL",AVENIDA,8,PEATON-CARGAS,PEATON,CARGAS,-58.48267426,-34.68454456,PEATON,MASCULINO,76,2020-05-18
566,2020-0028,1,2020-05-19,10:00:00,2020,5,19,10,MARTES,DIA,"SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.",AVENIDA,15,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.44248936,-34.60221948,PEATON,MASCULINO,91,2020-05-23
567,2020-0029,1,2020-06-10,14:00:00,2020,6,10,14,MIERCOLES,DIA,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",AUTOPISTA,9,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.52909134,-34.63886726,PEATON,MASCULINO,80,2020-06-12
568,2020-0030,1,2020-06-16,15:00:00,2020,6,16,15,MARTES,DIA,SAN MARTIN AV. 1550,AVENIDA,6,MULTIPLE,MOTO,MULTIPLE,-58.45158942,-34.6064658,CONDUCTOR,MASCULINO,40,2020-06-16
569,2020-0031,1,2020-06-30,08:00:00,2020,6,30,8,MARTES,DIA,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",AVENIDA,9,MOTO-CARGAS,MOTO,CARGAS,-58.49344309,-34.65788529,CONDUCTOR,MASCULINO,29,2020-06-30
570,2020-0032,1,2020-07-10,23:00:00,2020,7,10,23,VIERNES,NOCHE,CORRIENTES AV. Y SERRANO,AVENIDA,15,MOTO-AUTO,MOTO,AUTO,-58.44259166,-34.59635137,CONDUCTOR,MASCULINO,21,2020-07-10
571,2020-0033,1,2020-07-19,06:25:00,2020,7,19,6,DOMINGO,DIA,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AUTOPISTA,13,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.46743471,-34.53476874,CONDUCTOR,MASCULINO,32,2020-07-19
572,2020-0034,1,2020-08-02,03:20:00,2020,8,2,3,DOMINGO,NOCHE,"MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.",CALLE,3,PEATON-AUTO,PEATON,AUTO,-58.41178158,-34.60922259,PEATON,FEMENINO,,2020-08-02
573,2020-0035,1,2020-08-04,05:30:00,2020,8,4,5,MARTES,NOCHE,"AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.",AUTOPISTA,7,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.45068621,-34.63638927,CONDUCTOR,MASCULINO,40,2020-08-04
574,2020-0036,1,2020-08-07,18:40:00,2020,8,7,18,VIERNES,NOCHE,"SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY",AVENIDA,14,PEATON-MOTO,PEATON,MOTO,-58.42016954,-34.5877879,PEATON,MASCULINO,72,2020-08-22
575,2020-0037,1,2020-08-29,04:30:00,2020,8,29,4,SABADO,NOCHE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.",AVENIDA,8,PEATON-AUTO,PEATON,AUTO,-58.43850413,-34.65554754,PEATON,MASCULINO,38,2020-08-29
576,2020-0038,2,2020-08-30,04:00:00,2020,8,30,4,DOMINGO,NOCHE,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,14,AUTO-AUTO,AUTO,AUTO,-58.40617526,-34.58345898,CONDUCTOR,MASCULINO,46,2020-08-30
577,2020-0038,2,2020-08-30,04:00:00,2020,8,30,4,DOMINGO,NOCHE,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,14,AUTO-AUTO,AUTO,AUTO,-58.40617526,-34.58345898,CONDUCTOR,MASCULINO,64,2020-08-30
578,2020-0039,1,2020-09-01,19:17:42,2020,9,1,19,MARTES,NOCHE,MURGUIONDO 2700,CALLE,9,PEATON-CARGAS,PEATON,CARGAS,-58.49331228266455,-34.66341350209044,PEATON,MASCULINO,44,2020-09-01
579,2020-0040,1,2020-09-12,03:30:00,2020,9,12,3,SABADO,NOCHE,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,2,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.38526125,-34.5780581,CONDUCTOR,MASCULINO,,2020-09-12
580,2020-0041,1,2020-09-28,01:45:00,2020,9,28,1,LUNES,NOCHE,"CURAPALIGUE Y PERON, EVA AV.",AVENIDA,7,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.4475047,-34.63491705,CONDUCTOR,MASCULINO,34,2020-09-28
581,2020-0042,1,2020-09-29,17:10:00,2020,9,29,17,MARTES,DIA,"DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.",AVENIDA,8,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.46745752,-34.68192648,PEATON,FEMENINO,53,2020-09-29
582,2020-0043,1,2020-09-30,17:20:00,2020,9,30,17,MIERCOLES,DIA,"ALEM, LEANDRO N. AV. Y PARAGUAY",AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.37202621,-34.59717942,PEATON,MASCULINO,64,2020-09-30
583,2020-0044,1,2020-10-05,00:20:00,2020,10,5,0,LUNES,NOCHE,LA PLATA AV. E INDEPENDENCIA,AVENIDA,6,AUTO-AUTO,AUTO,AUTO,-58.42779702,-34.62207347,CONDUCTOR,MASCULINO,43,2020-10-05
584,2020-0045,1,2020-10-19,03:00:00,2020,10,19,3,LUNES,NOCHE,"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.",AUTOPISTA,8,AUTO-CARGAS,AUTO,CARGAS,-58.46244952,-34.70524971,CONDUCTOR,MASCULINO,50,2020-10-19
585,2020-0046,1,2020-10-27,21:00:00,2020,10,27,21,MARTES,NOCHE,"NAZCA AV. Y CARRANZA, ADOLFO P.",AVENIDA,11,MOTO-MOTO,MOTO,MOTO,-58.4844016,-34.60776782,CONDUCTOR,MASCULINO,41,2020-10-27
586,2020-0047,1,2020-10-27,14:00:00,2020,10,27,14,MARTES,DIA,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,9,PEATON-CARGAS,PEATON,CARGAS,-58.46668375,-34.65174801,PEATON,MASCULINO,15,2020-10-27
587,2020-0048,1,2020-10-29,20:20:00,2020,10,29,20,JUEVES,NOCHE,DORREGO AV. 614,AVENIDA,15,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.4495878,-34.59322448,CONDUCTOR,MASCULINO,41,2020-10-29
588,2020-0049,1,2020-10-30,20:00:00,2020,10,30,20,VIERNES,NOCHE,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",AVENIDA,1,PEATON-AUTO,PEATON,AUTO,-58.37533517,-34.59276462,PEATON,MASCULINO,36,2020-10-30
589,2020-0050,1,2020-11-01,22:00:00,2020,11,1,22,DOMINGO,NOCHE,SANTA FE AV. Y GODOY CRUZ,AVENIDA,14,PEATON-MOTO,PEATON,MOTO,-58.42525456,-34.57866344,PEATON,FEMENINO,28,2020-11-01
590,2020-0051,1,2020-11-05,00:40:00,2020,11,5,0,JUEVES,NOCHE,AVELLANEDA AV. Y MERCEDES,AVENIDA,10,MOTO-AUTO,MOTO,AUTO,-58.48493828,-34.62981124,CONDUCTOR,MASCULINO,49,2020-11-05
591,2020-0052,1,2020-11-07,06:50:00,2020,11,7,6,SABADO,DIA,TUCUMAN Y PUEYRREDON AV.,AVENIDA,3,BICICLETA-CARGAS,BICICLETA,CARGAS,-58.40480504,-34.60183884,CICLISTA,MASCULINO,44,2020-11-07
592,2020-0053,1,2020-11-09,03:30:00,2020,11,9,3,LUNES,NOCHE,"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO",AVENIDA,4,AUTO-AUTO,AUTO,AUTO,-58.41125934,-34.6541774,PASAJERO_ACOMPAÑANTE,MASCULINO,27,2020-11-09
593,2020-0054,1,2020-11-19,09:00:00,2020,11,19,9,JUEVES,DIA,INCLAN Y ALBERTI,CALLE,4,BICICLETA-AUTO,BICICLETA,AUTO,-58.39956546,-34.6297708,CICLISTA,MASCULINO,59,2020-11-23
594,2020-0055,1,2020-11-19,12:30:00,2020,11,19,12,JUEVES,DIA,OLAZABAL AV. 5437,AVENIDA,12,PEATON-CARGAS,PEATON,CARGAS,-58.49005682,-34.5786897,PEATON,MASCULINO,91,2020-12-11
595,2020-0056,1,2020-11-21,13:00:00,2020,11,21,13,SABADO,DIA,"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO",AUTOPISTA,8,MOTO-CARGAS,MOTO,CARGAS,-58.47064556,-34.69843756,CONDUCTOR,FEMENINO,34,2020-11-21
596,2020-0057,1,2020-11-23,07:45:00,2020,11,23,7,LUNES,DIA,"NAZCA AV. Y VIALE, LUIS",AVENIDA,11,PEATON-AUTO,PEATON,AUTO,-58.4750156,-34.61945902,PEATON,MASCULINO,84,2020-11-23
597,2020-0058,1,2020-11-24,16:00:00,2020,11,24,16,MARTES,DIA,"OLIVERA AV. Y FALCON, RAMON L., CNEL.",AVENIDA,10,PEATON-AUTO,PEATON,AUTO,-58.48727942,-34.63652467,PEATON,MASCULINO,57,2020-11-25
598,2020-0059,1,2020-12-01,06:35:00,2020,12,1,6,MARTES,DIA,BRASIL 1100,CALLE,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.3795169,-34.62794241,PEATON,FEMENINO,49,2020-12-14
599,2020-0060,1,2020-12-03,20:30:00,2020,12,3,20,JUEVES,NOCHE,"HOMERO Y PERON, EVA AV.",AVENIDA,9,PEATON-MOTO,PEATON,MOTO,-58.47750832,-34.65672199,PEATON,FEMENINO,69,2020-12-03
600,2020-0061,1,2020-12-03,14:40:00,2020,12,3,14,JUEVES,DIA,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,13,MOTO-CARGAS,MOTO,CARGAS,-58.44927253,-34.54048625,CONDUCTOR,MASCULINO,45,2020-12-04
601,2020-0062,1,2020-12-04,17:19:00,2020,12,4,17,VIERNES,DIA,MORENO 1845,CALLE,3,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,-58.39246272,-34.61253541,CICLISTA,MASCULINO,47,2020-12-04
602,2020-0063,2,2020-12-05,07:10:00,2020,12,5,7,SABADO,DIA,NUEVA YORK Y ALTA GRACIA,CALLE,11,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,-58.52783814,-34.61047001,PEATON,MASCULINO,38,2020-12-05
603,2020-0063,2,2020-12-05,07:10:00,2020,12,5,7,SABADO,DIA,NUEVA YORK Y ALTA GRACIA,CALLE,11,PEATON_MOTO-MOTO,PEATON_MOTO,MOTO,-58.52783814,-34.61047001,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2020-12-05
604,2020-0065,1,2020-12-05,16:00:00,2020,12,5,16,SABADO,DIA,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",AUTOPISTA,12,MOTO-AUTO,MOTO,AUTO,-58.49332664,-34.54836855,CONDUCTOR,MASCULINO,24,2020-12-06
605,2020-0066,1,2020-12-07,04:30:00,2020,12,7,4,LUNES,NOCHE,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,10,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.50178784,-34.63593897,CONDUCTOR,MASCULINO,27,2020-12-07
606,2020-0067,1,2020-12-11,22:00:00,2020,12,11,22,VIERNES,NOCHE,SAENZ AV. Y BEAZLEY,AVENIDA,4,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.41657793,-34.65476216,PEATON,MASCULINO,51,2020-12-11
607,2020-0068,1,2020-12-12,20:30:00,2020,12,12,20,SABADO,NOCHE,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,2,MOTO-AUTO,MOTO,AUTO,-58.39731474,-34.58307887,CONDUCTOR,MASCULINO,71,2020-12-20
608,2020-0069,1,2020-12-15,05:20:00,2020,12,15,5,MARTES,NOCHE,"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.",AVENIDA,1,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.38746381,-34.61790839,PASAJERO_ACOMPAÑANTE,MASCULINO,25,2020-12-15
609,2020-0070,1,2020-12-17,15:35:00,2020,12,17,15,JUEVES,DIA,"CALLAO AV. Y LAS HERAS, GENERAL",AVENIDA,2,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.39189441,-34.59176378,PEATON,FEMENINO,81,2020-12-22
610,2020-0071,1,2020-12-17,23:00:00,2020,12,17,23,JUEVES,NOCHE,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,7,PEATON-AUTO,PEATON,AUTO,-58.46749188,-34.63551751,PEATON,MASCULINO,4,2020-12-17
611,2020-0072,1,2020-12-19,03:30:00,2020,12,19,3,SABADO,NOCHE,"JUJUY AV. Y CARLOS, CALVO",AVENIDA,3,BICICLETA-AUTO,BICICLETA,AUTO,-58.40280471,-34.62113271,CICLISTA,MASCULINO,42,2020-12-19
612,2020-0073,1,2020-12-20,07:40:00,2020,12,20,7,DOMINGO,DIA,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,8,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.44451316,-34.68475866,CONDUCTOR,MASCULINO,56,2020-12-20
613,2020-0074,1,2020-12-20,21:00:00,2020,12,20,21,DOMINGO,NOCHE,BOGOTA Y NAZCA AV.,AVENIDA,7,AUTO-AUTO,AUTO,AUTO,-58.47110424,-34.62742408,CONDUCTOR,MASCULINO,39,2020-12-20
614,2020-0075,1,2020-12-23,14:00:00,2020,12,23,14,MIERCOLES,DIA,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.38220928,-34.60373898,PEATON,MASCULINO,23,2020-12-23
615,2020-0076,1,2020-12-24,12:30:00,2020,12,24,12,JUEVES,DIA,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,10,AUTO-PASAJEROS,AUTO,PASAJEROS,-58.49794468,-34.61565025,CONDUCTOR,FEMENINO,78,2021-01-17
616,2020-0077,2,2020-12-25,06:40:00,2020,12,25,6,VIERNES,DIA,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,15,MOTO-AUTO,MOTO,AUTO,-58.47220945,-34.60111373,CONDUCTOR,FEMENINO,30,2020-12-25
617,2020-0077,2,2020-12-25,06:40:00,2020,12,25,6,VIERNES,DIA,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,15,MOTO-AUTO,MOTO,AUTO,-58.47220945,-34.60111373,PASAJERO_ACOMPAÑANTE,FEMENINO,24,2020-12-25
618,2020-0078,1,2020-12-25,05:50:00,2020,12,25,5,VIERNES,NOCHE,BARCO CENTENERA DEL 1118,CALLE,7,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,-58.43706741,-34.63217813,CICLISTA,MASCULINO,26,2020-12-25
619,2020-0079,1,2020-12-27,04:15:00,2020,12,27,4,DOMINGO,NOCHE,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",AUTOPISTA,12,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.49332664,-34.54836855,CONDUCTOR,MASCULINO,28,2020-12-27
620,2021-0001,1,2021-01-06,18:00:00,2021,1,6,18,MIERCOLES,NOCHE,AU FRONDIZI KM. 3,AUTOPISTA,1,MOTO-AUTO,MOTO,AUTO,-58.37960727,-34.62622851,CONDUCTOR,MASCULINO,36,2021-01-06
621,2021-0002,1,2021-01-07,10:20:00,2021,1,7,10,JUEVES,DIA,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,9,MOTO-CARGAS,MOTO,CARGAS,-58.51061062,-34.64972472,CONDUCTOR,FEMENINO,47,2021-01-07
622,2021-0003,1,2021-01-10,07:40:00,2021,1,10,7,DOMINGO,DIA,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,7,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.43052224,-34.62941648,CONDUCTOR,MASCULINO,27,2021-01-10
623,2021-0004,1,2021-01-11,09:12:18,2021,1,11,9,LUNES,DIA,CASEROS AV. Y GUARANI,AVENIDA,5,PEATON-CARGAS,PEATON,CARGAS,-58.41455544,-34.63866836,PEATON,FEMENINO,61,2021-01-11
624,2021-0005,1,2021-01-11,21:30:00,2021,1,11,21,LUNES,NOCHE,"PERON, EVA AV. 3800",AVENIDA,9,PEATON-AUTO,PEATON,AUTO,-58.46774439,-34.64730145,PEATON,MASCULINO,73,2021-01-14
